"Latitude";"Longitude";"Date Time (YYYY-MM-DD hh:mm:ss)";"Temperature (°C)";"RH (%)";"Radiation (kW/m^2)";"Wind D (°)";"Wind S (km/h)";"Rain (mm)";"ET daily (ET)";"Rain daily (mm)";"Temperature Min (°C)";"Temperature Max (°C)";"Soil moisture_1 (%)";"Soil moisture_2 (%)";"Root depth (%)";"Seedtime (YYYY-MM-DD hh:mm:ss)"
1.234;-78.4;2020-12-28 14:31:08;19.17;53;0.57;140;11;0;6.35;0;3.39;25.11;35.1;40.2;123;2020-12-28 14:31:08
1.234;-78.4;2020-12-28 14:46:07;18.94;54;0.2;168;7;0;6.6;0;3.39;25.11;35.1;40.2;123;2020-12-28 14:46:07
1.234;-78.4;2020-12-28 15:01:07;18.61;55;0.21;152;3;0;6.6;0;3.39;25.11;35.1;40.2;123;2020-12-28 15:01:07
1.234;-78.4;2020-12-28 15:16:08;18.67;55;0.22;173;1;0;6.6;0;3.39;25.11;35.1;40.2;123;2020-12-28 15:16:08
1.234;-78.4;2020-12-28 15:31:08;18.94;55;0.13;136;3;0;6.6;0;3.39;25.11;35.1;40.2;123;2020-12-28 15:31:08
1.234;-78.4;2020-12-28 15:46:08;17.06;64;0.07;300;7;0;6.6;0;3.39;25.11;35.1;40.2;123;2020-12-28 15:46:08
1.234;-78.4;2020-12-28 16:01:07;13.28;76;0.05;303;2;1.52;6.6;2.29;3.39;25.11;35.1;40.2;123;2020-12-28 16:01:07
1.234;-78.4;2020-12-28 16:16:07;12.11;82;0.07;268;0;0;6.6;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 16:16:07
1.234;-78.4;2020-12-28 16:31:07;11.28;82;0;210;0;0;6.6;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 16:31:07
1.234;-78.4;2020-12-28 16:46:07;10.78;79;0.03;289;0;0;6.6;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 16:46:07
1.234;-78.4;2020-12-28 17:01:06;10.78;83;0;38;2;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 17:01:06
1.234;-78.4;2020-12-28 17:16:07;11;84;0;39;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 17:16:07
1.234;-78.4;2020-12-28 17:31:07;11;84;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 17:31:07
1.234;-78.4;2020-12-28 17:46:06;10.72;84;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 17:46:06
1.234;-78.4;2020-12-28 18:03:10;10.56;86;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 18:03:10
1.234;-78.4;2020-12-28 18:20:15;10.56;84;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 18:20:15
1.234;-78.4;2020-12-28 18:39:23;10.33;86;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 18:39:23
1.234;-78.4;2020-12-28 18:46:06;10.17;87;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 18:46:06
1.234;-78.4;2020-12-28 19:01:06;9.94;89;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 19:01:06
1.234;-78.4;2020-12-28 19:16:07;9.89;89;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 19:16:07
1.234;-78.4;2020-12-28 19:31:07;10.06;89;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 19:31:07
1.234;-78.4;2020-12-28 19:46:06;9.94;89;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 19:46:06
1.234;-78.4;2020-12-28 20:01:07;9.83;91;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 20:01:07
1.234;-78.4;2020-12-28 20:16:07;9.78;93;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 20:16:07
1.234;-78.4;2020-12-28 20:31:07;9.89;94;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 20:31:07
1.234;-78.4;2020-12-28 20:46:06;9.89;93;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 20:46:06
1.234;-78.4;2020-12-28 21:01:07;10.11;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 21:01:07
1.234;-78.4;2020-12-28 21:16:07;10.06;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 21:16:07
1.234;-78.4;2020-12-28 21:31:07;10.11;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 21:31:07
1.234;-78.4;2020-12-28 21:46:06;10.22;93;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 21:46:06
1.234;-78.4;2020-12-28 22:01:07;10.11;94;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 22:01:07
1.234;-78.4;2020-12-28 22:16:07;10.06;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 22:16:07
1.234;-78.4;2020-12-28 22:31:06;10.06;93;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 22:31:06
1.234;-78.4;2020-12-28 22:46:06;10;94;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 22:46:06
1.234;-78.4;2020-12-28 23:01:07;10.06;91;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 23:01:07
1.234;-78.4;2020-12-28 23:16:07;10.17;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 23:16:07
1.234;-78.4;2020-12-28 23:31:06;9.83;91;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 23:31:06
1.234;-78.4;2020-12-28 23:46:06;9.78;93;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-28 23:46:06
1.234;-78.4;2020-12-29 00:01:07;9.78;93;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 00:01:07
1.234;-78.4;2020-12-29 00:16:07;9.83;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 00:16:07
1.234;-78.4;2020-12-29 00:31:07;9.72;90;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 00:31:07
1.234;-78.4;2020-12-29 00:46:06;9.67;89;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 00:46:06
1.234;-78.4;2020-12-29 01:01:07;9.61;90;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 01:01:07
1.234;-78.4;2020-12-29 01:16:07;9.5;89;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 01:16:07
1.234;-78.4;2020-12-29 01:31:07;9.5;90;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 01:31:07
1.234;-78.4;2020-12-29 01:46:06;9.5;91;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 01:46:06
1.234;-78.4;2020-12-29 02:01:07;9.39;90;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 02:01:07
1.234;-78.4;2020-12-29 02:16:07;9.44;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 02:16:07
1.234;-78.4;2020-12-29 02:31:06;9.39;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 02:31:06
1.234;-78.4;2020-12-29 02:46:06;9.39;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 02:46:06
1.234;-78.4;2020-12-29 03:01:07;9.33;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 03:01:07
1.234;-78.4;2020-12-29 03:16:07;9.17;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 03:16:07
1.234;-78.4;2020-12-29 03:31:06;9.11;92;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 03:31:06
1.234;-78.4;2020-12-29 03:46:07;9.06;94;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 03:46:07
1.234;-78.4;2020-12-29 04:01:07;9.06;95;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 04:01:07
1.234;-78.4;2020-12-29 04:16:06;9.06;95;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 04:16:06
1.234;-78.4;2020-12-29 04:31:06;9;95;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 04:31:06
1.234;-78.4;2020-12-29 04:46:07;8.94;95;0;31;0;0;6.86;2.54;-17.22;25.11;35.1;40.2;123;2020-12-29 04:46:07
1.234;-78.4;2020-12-29 07:57:03;10.17;98;0.25;31;0;0;0;0;9.22;10.22;35.1;40.2;123;2020-12-29 07:57:03
1.234;-78.4;2020-12-29 07:58:09;10.22;98;0.26;31;0;0;0;0;9.22;10.28;35.1;40.2;123;2020-12-29 07:58:09
1.234;-78.4;2020-12-29 08:01:07;10.39;97;0.27;31;0;0;0;0;9.22;10.44;35.1;40.2;123;2020-12-29 08:01:07
1.234;-78.4;2020-12-29 08:16:07;11.06;90;0.19;328;0;0;0;0;9.22;11.06;35.1;40.2;123;2020-12-29 08:16:07
1.234;-78.4;2020-12-29 08:31:08;11.17;84;0.19;328;0;0;0;0;9.22;11.17;35.1;40.2;123;2020-12-29 08:31:08
1.234;-78.4;2020-12-29 08:46:08;12.11;81;0.68;342;2;0;0;0;9.22;12.17;35.1;40.2;123;2020-12-29 08:46:08
1.234;-78.4;2020-12-29 09:01:07;12.5;78;0.43;131;0;0;0;0;9.22;12.5;35.1;40.2;123;2020-12-29 09:01:07
1.234;-78.4;2020-12-29 09:16:08;13.44;74;0.93;171;2;0;0;0;9.22;13.44;35.1;40.2;123;2020-12-29 09:16:08
1.234;-78.4;2020-12-29 09:31:07;13.61;67;0.85;0;1;0;0;0;9.22;13.67;35.1;40.2;123;2020-12-29 09:31:07
1.234;-78.4;2020-12-29 09:46:07;14.06;68;0.94;288;1;0;0.25;0;9.22;14.06;35.1;40.2;123;2020-12-29 09:46:07
1.234;-78.4;2020-12-29 10:01:08;14.33;67;1.01;287;2;0;0.25;0.25;9.22;14.33;35.1;40.2;123;2020-12-29 10:01:08
1.234;-78.4;2020-12-29 10:01:08;14.33;67;1.01;287;2;0;0.25;0.25;9.22;14.33;35.1;40.2;123;2020-12-29 10:01:08
1.234;-78.4;2020-12-29 10:16:08;14.28;64;0.4;292;0;0;0.25;0.25;9.22;14.33;35.1;40.2;123;2020-12-29 10:16:08
1.234;-78.4;2020-12-29 10:31:08;14.44;63;0.79;286;1;0;0.25;0.25;9.22;14.44;35.1;40.2;123;2020-12-29 10:31:08
1.234;-78.4;2020-12-29 10:46:07;14.94;61;0.9;294;3;0;0.76;0.25;9.22;14.94;35.1;40.2;123;2020-12-29 10:46:07
1.234;-78.4;2020-12-29 11:01:08;15.56;59;0.76;0;2;0;0.76;0.25;9.22;15.61;35.1;40.2;123;2020-12-29 11:01:08
1.234;-78.4;2020-12-29 11:16:08;16;55;1.07;1;1;0;0.76;0.25;9.22;16;35.1;40.2;123;2020-12-29 11:16:08
1.234;-78.4;2020-12-29 11:31:08;16.72;53;1.11;327;5;0;0.76;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 11:31:08
1.234;-78.4;2020-12-29 11:46:08;16.17;53;0.32;344;0;0;1.27;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 11:46:08
1.234;-78.4;2020-12-29 12:01:07;16.28;53;0.35;165;3;0;1.27;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 12:01:07
1.234;-78.4;2020-12-29 12:16:08;15.94;55;0.59;142;1;0;1.27;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 12:16:08
1.234;-78.4;2020-12-29 12:31:08;16.44;53;0.35;181;2;0;1.27;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 12:31:08
1.234;-78.4;2020-12-29 12:46:08;16.06;53;0.36;111;1;0;1.27;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 12:46:08
1.234;-78.4;2020-12-29 13:01:07;16.33;55;0.83;158;2;0;1.52;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 13:01:07
1.234;-78.4;2020-12-29 13:16:08;15.39;59;0.32;164;9;0;1.52;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 13:16:08
1.234;-78.4;2020-12-29 13:31:08;14.83;59;0.36;147;3;0;1.52;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 13:31:08
1.234;-78.4;2020-12-29 13:46:08;14.61;59;0.58;124;14;0;1.52;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 13:46:08
1.234;-78.4;2020-12-29 14:01:07;14.83;61;0.35;114;9;0;2.03;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 14:01:07
1.234;-78.4;2020-12-29 14:16:07;15.17;60;0.3;169;4;0;2.03;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 14:16:07
1.234;-78.4;2020-12-29 14:31:08;15;59;0.29;203;1;0;2.03;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 14:31:08
1.234;-78.4;2020-12-29 14:46:08;14.89;61;0.18;205;2;0;2.03;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 14:46:08
1.234;-78.4;2020-12-29 15:01:08;14.22;63;0.13;248;6;0;2.03;0.25;9.22;16.72;35.1;40.2;123;2020-12-29 15:01:08
1.234;-78.4;2020-12-29 15:16:08;12.94;72;0.15;187;0;0;2.03;0.51;9.22;16.72;35.1;40.2;123;2020-12-29 15:16:08
1.234;-78.4;2020-12-29 15:31:07;12.22;78;0.14;136;4;0;2.03;0.76;9.22;16.72;35.1;40.2;123;2020-12-29 15:31:07
1.234;-78.4;2020-12-29 15:46:08;12.11;80;0.12;155;0;0;2.03;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 15:46:08
1.234;-78.4;2020-12-29 16:01:06;11.78;78;0.07;215;1;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 16:01:06
1.234;-78.4;2020-12-29 16:16:07;11.83;79;0.05;213;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 16:16:07
1.234;-78.4;2020-12-29 16:31:07;11.94;78;0.06;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 16:31:07
1.234;-78.4;2020-12-29 16:46:08;12;80;0.07;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 16:46:08
1.234;-78.4;2020-12-29 17:01:08;12.11;79;0.06;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 17:01:08
1.234;-78.4;2020-12-29 17:16:07;12.06;81;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 17:16:07
1.234;-78.4;2020-12-29 17:31:08;12.06;79;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 17:31:08
1.234;-78.4;2020-12-29 17:46:08;12;82;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 17:46:08
1.234;-78.4;2020-12-29 18:01:08;11.83;82;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 18:01:08
1.234;-78.4;2020-12-29 18:16:07;11.78;81;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 18:16:07
1.234;-78.4;2020-12-29 18:31:07;11.61;82;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 18:31:07
1.234;-78.4;2020-12-29 18:46:08;11.5;82;0;193;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 18:46:08
1.234;-78.4;2020-12-29 19:01:08;11.39;82;0;193;1;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 19:01:08
1.234;-78.4;2020-12-29 19:16:07;11.28;82;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 19:16:07
1.234;-78.4;2020-12-29 19:31:08;11.28;83;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 19:31:08
1.234;-78.4;2020-12-29 19:46:08;11.39;82;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 19:46:08
1.234;-78.4;2020-12-29 20:01:08;11.33;81;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 20:01:08
1.234;-78.4;2020-12-29 20:16:08;11.28;81;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 20:16:08
1.234;-78.4;2020-12-29 20:31:08;11.17;83;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 20:31:08
1.234;-78.4;2020-12-29 20:46:08;11.11;84;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 20:46:08
1.234;-78.4;2020-12-29 21:01:07;11.11;84;0;131;0;0;2.29;1.02;9.22;16.72;35.1;40.2;123;2020-12-29 21:01:07
1.234;-78.4;2020-12-29 21:16:07;11;86;0;131;0;0;2.29;1.52;9.22;16.72;35.1;40.2;123;2020-12-29 21:16:07
1.234;-78.4;2020-12-29 21:31:08;10.44;88;0;107;0;0;2.29;1.52;9.22;16.72;35.1;40.2;123;2020-12-29 21:31:08
1.234;-78.4;2020-12-29 21:46:08;10.17;92;0;107;0;0;2.29;1.78;9.22;16.72;35.1;40.2;123;2020-12-29 21:46:08
1.234;-78.4;2020-12-29 22:01:07;10;95;0;107;0;0.51;2.29;2.54;-17.22;16.72;35.1;40.2;123;2020-12-29 22:01:07
1.234;-78.4;2020-12-29 22:16:07;9.72;95;0;107;0;0.25;2.29;3.3;9.22;16.72;35.1;40.2;123;2020-12-29 22:16:07
1.234;-78.4;2020-12-29 22:31:07;9.78;96;0;107;0;0;2.29;3.56;9.22;16.72;35.1;40.2;123;2020-12-29 22:31:07
1.234;-78.4;2020-12-29 22:46:08;9.83;98;0;107;0;0.25;2.29;4.06;9.22;16.72;35.1;40.2;123;2020-12-29 22:46:08
1.234;-78.4;2020-12-29 23:01:08;9.83;98;0;107;0;0;2.29;4.06;9.22;16.72;35.1;40.2;123;2020-12-29 23:01:08
1.234;-78.4;2020-12-29 23:16:08;9.89;98;0;107;0;0;2.29;4.57;9.22;16.72;35.1;40.2;123;2020-12-29 23:16:08
1.234;-78.4;2020-12-29 23:31:07;9.89;98;0;107;0;0.25;2.29;4.83;9.22;16.72;35.1;40.2;123;2020-12-29 23:31:07
1.234;-78.4;2020-12-29 23:46:07;9.83;99;0;107;0;0;2.29;5.08;9.22;16.72;35.1;40.2;123;2020-12-29 23:46:07
1.234;-78.4;2020-12-30 00:01:08;9.83;100;0;107;0;0;2.29;5.33;9.22;16.72;35.1;40.2;123;2020-12-30 00:01:08
1.234;-78.4;2020-12-30 00:16:08;9.83;100;0;107;0;0;2.29;5.33;9.22;16.72;35.1;40.2;123;2020-12-30 00:16:08
1.234;-78.4;2020-12-30 00:31:08;9.83;100;0;107;0;0;2.29;5.33;9.22;16.72;35.1;40.2;123;2020-12-30 00:31:08
1.234;-78.4;2020-12-30 00:46:07;9.78;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 00:46:07
1.234;-78.4;2020-12-30 01:01:08;9.72;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 01:01:08
1.234;-78.4;2020-12-30 01:16:08;9.56;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 01:16:08
1.234;-78.4;2020-12-30 01:31:08;9.44;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 01:31:08
1.234;-78.4;2020-12-30 01:46:07;9.5;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 01:46:07
1.234;-78.4;2020-12-30 02:01:08;9.5;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:01:08
1.234;-78.4;2020-12-30 02:16:08;9.61;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:16:08
1.234;-78.4;2020-12-30 02:31:08;9.61;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:31:08
1.234;-78.4;2020-12-30 02:46:07;9.61;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:46:07
1.234;-78.4;2020-12-30 02:31:08;9.61;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:31:08
1.234;-78.4;2020-12-30 02:46:07;9.61;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:46:07
1.234;-78.4;2020-12-30 02:46:07;9.61;100;0;107;0;0;2.29;5.59;9.22;16.72;35.1;40.2;123;2020-12-30 02:46:07
1.234;-78.4;2020-12-30 12:49:22;15.56;60;0.28;159;3;0;1.27;0;10.17;16.22;35.1;40.2;123;2020-12-30 12:49:22
1.234;-78.4;2020-12-30 13:01:08;15.44;58;0.27;177;0;0;1.27;0;10.17;16.22;35.1;40.2;123;2020-12-30 13:01:08
1.234;-78.4;2020-12-30 13:16:08;15.72;58;0.18;177;0;0;1.27;0;10.17;16.22;35.1;40.2;123;2020-12-30 13:16:08
1.234;-78.4;2020-12-30 13:31:08;15.61;60;0.08;73;3;0;1.27;0;10.17;16.22;35.1;40.2;123;2020-12-30 13:31:08
1.234;-78.4;2020-12-30 14:01:07;10.11;78;0.05;153;5;1.52;1.52;8.64;10.11;16.22;35.1;40.2;123;2020-12-30 14:01:07
1.234;-78.4;2020-12-30 14:16:08;9.33;86;0.12;158;0;0;1.52;9.91;9.33;16.22;35.1;40.2;123;2020-12-30 14:16:08
1.234;-78.4;2020-12-30 14:31:08;9.83;89;0.14;158;0;0;1.52;9.91;9.33;16.22;35.1;40.2;123;2020-12-30 14:31:08
1.234;-78.4;2020-12-30 14:46:07;10.61;88;0.27;169;1;0;1.52;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 14:46:07
1.234;-78.4;2020-12-30 15:01:07;11.78;83;0.35;184;0;0;1.52;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 15:01:07
1.234;-78.4;2020-12-30 15:16:08;13;75;0.53;184;0;0;1.52;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 15:16:08
1.234;-78.4;2020-12-30 15:31:08;13.83;72;0.28;20;4;0;1.52;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 15:31:08
1.234;-78.4;2020-12-30 15:46:08;14.06;69;0.34;22;0;0;1.78;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 15:46:08
1.234;-78.4;2020-12-30 16:01:07;14.44;68;0.32;22;1;0;1.78;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 16:01:07
1.234;-78.4;2020-12-30 16:16:07;14.33;67;0.14;22;0;0;1.78;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 16:16:07
1.234;-78.4;2020-12-30 16:31:08;13.89;72;0.13;22;0;0;1.78;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 16:31:08
1.234;-78.4;2020-12-30 16:46:08;13.83;72;0.1;138;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 16:46:08
1.234;-78.4;2020-12-30 17:01:07;13.5;73;0.05;138;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 17:01:07
1.234;-78.4;2020-12-30 17:16:07;13.11;74;0.03;138;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 17:16:07
1.234;-78.4;2020-12-30 17:31:08;12.94;73;0;138;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 17:31:08
1.234;-78.4;2020-12-30 17:46:08;12.44;74;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 17:46:08
1.234;-78.4;2020-12-30 18:01:08;12.11;80;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 18:01:08
1.234;-78.4;2020-12-30 18:16:07;11.83;81;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 18:16:07
1.234;-78.4;2020-12-30 18:31:07;11.56;82;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 18:31:07
1.234;-78.4;2020-12-30 18:46:08;11.39;84;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 18:46:08
1.234;-78.4;2020-12-30 19:02:11;11.5;84;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 19:02:11
1.234;-78.4;2020-12-30 19:16:08;11.39;86;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 19:16:08
1.234;-78.4;2020-12-30 19:31:08;11.17;87;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 19:31:08
1.234;-78.4;2020-12-30 19:46:08;11.06;89;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 19:46:08
1.234;-78.4;2020-12-30 20:01:07;11.06;89;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 20:01:07
1.234;-78.4;2020-12-30 20:16:08;11.06;86;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 20:16:08
1.234;-78.4;2020-12-30 20:31:08;11.11;86;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 20:31:08
1.234;-78.4;2020-12-30 20:46:08;11;89;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 20:46:08
1.234;-78.4;2020-12-30 21:01:07;10.61;89;0;184;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 21:01:07
1.234;-78.4;2020-12-30 21:16:08;10.44;88;0;191;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 21:16:08
1.234;-78.4;2020-12-30 21:31:08;10.28;88;0;273;2;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 21:31:08
1.234;-78.4;2020-12-30 21:46:08;10.28;89;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 21:46:08
1.234;-78.4;2020-12-30 22:01:07;10.17;90;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 22:01:07
1.234;-78.4;2020-12-30 22:16:08;10.06;91;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 22:16:08
1.234;-78.4;2020-12-30 22:31:08;9.83;93;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 22:31:08
1.234;-78.4;2020-12-30 22:46:08;9.94;94;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 22:46:08
1.234;-78.4;2020-12-30 23:01:07;10;95;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 23:01:07
1.234;-78.4;2020-12-30 23:16:08;10.17;94;0;273;0;0;2.03;10.16;9.33;16.22;35.1;40.2;123;2020-12-30 23:16:08
